Date,SPY,Logret,rk_twoscale,rv5,bv,rsv_ss,rk_parzen,rk_th2,medrv,rsv,rv10_ss,rv5_ss,bv_ss,rv10
6/12/2018,273.61,0.0013,0.000009,0.000008,0.000008,0.000004,0.000009,0.000009,0.000003,0.000004,0.000009,0.000008,0.000008,0.000009
6/13/2018,272.74,-0.0032,0.000016,0.000017,0.000012,0.000011,0.000017,0.000017,0.000003,0.000011,0.00002,0.000017,0.000012,0.00002
6/14/2018,273.43,0.0025,0.000012,0.000011,0.000009,0.000006,0.000013,0.000012,0.000005,0.000006,0.000013,0.000011,0.000009,0.000013
6/15/2018,273.08,-0.0013,0.000018,0.000026,0.00002,0.000014,0.00003,0.000019,0.000006,0.000014,0.000031,0.000026,0.00002,0.000031
6/18/2018,272.51,-0.0021,0.000015,0.000021,0.000013,0.000011,0.000016,0.000014,0.000007,0.000011,0.000019,0.000021,0.000013,0.000019
6/19/2018,271.47,-0.0038,0.000028,0.000022,0.00002,0.000009,0.000026,0.000028,0.000012,0.000009,0.000027,0.000022,0.00002,0.000027
6/20/2018,271.93,0.0017,0.000012,0.000008,0.000008,0.000005,0.00001,0.000013,0.000005,0.000005,0.000007,0.000008,0.000008,0.000007
6/21/2018,270.23,-0.0063,0.00003,0.00003,0.000029,0.000021,0.000032,0.000029,0.000014,0.000021,0.000031,0.00003,0.000029,0.000031
6/22/2018,270.72,0.0018,0.000017,0.000015,0.000011,0.00001,0.000014,0.000016,0.000005,0.00001,0.000014,0.000015,0.000011,0.000014
6/25/2018,267.04,-0.0137,0.000059,0.000082,0.000072,0.000044,0.000102,0.000058,0.000059,0.000044,0.000101,0.000082,0.000072,0.000101
6/26/2018,267.63,0.0022,0.000031,0.000029,0.000029,0.000013,0.000018,0.000031,0.000019,0.000013,0.000026,0.000029,0.000029,0.000026
6/27/2018,265.41,-0.0083,0.000057,0.000074,0.000066,0.000049,0.000075,0.000056,0.000045,0.000049,0.000072,0.000074,0.000066,0.000072
6/28/2018,266.93,0.0057,0.000058,0.000058,0.000058,0.000023,0.000038,0.000058,0.000026,0.000023,0.000055,0.000058,0.000058,0.000055
6/29/2018,267.31,0.0014,0.000023,0.000025,0.00002,0.000015,0.000033,0.000022,0.000015,0.000015,0.000027,0.000025,0.00002,0.000027
7/2/2018,267.88,0.0021,0.00003,0.000039,0.000041,0.000017,0.000037,0.00003,0.000021,0.000017,0.00003,0.000039,0.000041,0.00003
7/3/2018,266.94,-0.0035,0.00002,0.000014,0.000014,0.000012,0.000018,0.000019,0.000005,0.000012,0.000013,0.000014,0.000014,0.000013
7/5/2018,269.12,0.0081,0.000031,0.000028,0.000026,0.000014,0.000021,0.00003,0.000014,0.000014,0.000026,0.000028,0.000026,0.000026
7/6/2018,271.39,0.0084,0.000018,0.000023,0.000021,0.000008,0.00002,0.000018,0.00001,0.000008,0.000027,0.000023,0.000021,0.000027
7/9/2018,273.84,0.009,0.00001,0.000011,0.000009,0.000003,0.000012,0.00001,0.000005,0.000003,0.000011,0.000011,0.000009,0.000011
7/10/2018,274.82,0.0036,0.000014,0.000011,0.000011,0.000006,0.000007,0.000014,0.000007,0.000006,0.000009,0.000011,0.000011,0.000009
7/11/2018,272.81,-0.0073,0.000024,0.000019,0.000021,0.00001,0.000019,0.000024,0.000014,0.00001,0.000019,0.000019,0.000021,0.000019
7/12/2018,275.28,0.009,0.000017,0.000017,0.000015,0.000005,0.000011,0.000017,0.000006,0.000005,0.000013,0.000017,0.000015,0.000013
7/13/2018,275.5,0.0008,0.00001,0.000009,0.000008,0.000005,0.000008,0.000011,0.000005,0.000005,0.000009,0.000009,0.000008,0.000009
7/16/2018,275.25,-0.0009,0.000011,0.000009,0.000009,0.000005,0.000008,0.000011,0.000005,0.000005,0.000009,0.000009,0.000009,0.000009
7/17/2018,276.37,0.004,0.00001,0.000012,0.000012,0.000004,0.000013,0.000009,0.000006,0.000004,0.000011,0.000012,0.000012,0.000011
7/18/2018,276.95,0.0021,0.000009,0.000006,0.000006,0.000002,0.000004,0.000009,0.000004,0.000002,0.000005,0.000006,0.000006,0.000005
7/19/2018,275.9,-0.0038,0.000019,0.000015,0.000013,0.000009,0.000015,0.000019,0.000006,0.000009,0.000014,0.000015,0.000013,0.000014
7/20/2018,275.59,-0.0011,0.00001,0.00001,0.000009,0.000005,0.000007,0.00001,0.000005,0.000005,0.000008,0.00001,0.000009,0.000008
7/24/2018,277.49,0.0069,0.000021,0.000021,0.000019,0.00001,0.000023,0.00002,0.000012,0.00001,0.000026,0.000021,0.000019,0.000026
7/25/2018,279.86,0.0085,0.000019,0.000022,0.000021,0.000004,0.000033,0.000019,0.000007,0.000004,0.000029,0.000022,0.000021,0.000029
7/26/2018,279.2,-0.0024,0.000014,0.000012,0.000012,0.000006,0.00001,0.000014,0.000006,0.000006,0.000011,0.000012,0.000012,0.000011
7/27/2018,277.3,-0.0068,0.000027,0.000031,0.000028,0.000022,0.000031,0.000027,0.000014,0.000022,0.000032,0.000031,0.000028,0.000032
7/30/2018,275.86,-0.0052,0.000025,0.000026,0.000028,0.000015,0.000015,0.000025,0.000009,0.000015,0.000019,0.000026,0.000028,0.000019
7/31/2018,277.22,0.0049,0.000017,0.000019,0.000013,0.000008,0.000016,0.000017,0.000005,0.000008,0.000021,0.000019,0.000013,0.000021
8/1/2018,276.75,-0.0017,0.000017,0.000012,0.000012,0.000007,0.000014,0.000018,0.000008,0.000007,0.000012,0.000012,0.000012,0.000012
8/2/2018,278.26,0.0054,0.000017,0.000014,0.000012,0.000004,0.00002,0.000017,0.000007,0.000004,0.000016,0.000014,0.000012,0.000016
8/3/2018,279.45,0.0043,0.00001,0.000009,0.000008,0.000004,0.000006,0.00001,0.000003,0.000004,0.000008,0.000009,0.000008,0.000008
8/6/2018,280.48,0.0037,0.000007,0.000007,0.000006,0.000003,0.000008,0.000007,0.000004,0.000003,0.000007,0.000007,0.000006,0.000007
8/7/2018,281.4,0.0033,0.000007,0.000009,0.00001,0.000004,0.000005,0.000007,0.000006,0.000004,0.000009,0.000009,0.00001,0.000009
8/8/2018,281.28,-0.0004,0.000006,0.000008,0.000007,0.000004,0.000007,0.000006,0.000005,0.000004,0.000008,0.000008,0.000007,0.000008
8/9/2018,280.9,-0.0014,0.000006,0.000008,0.000005,0.000005,0.000006,0.000006,0.000003,0.000005,0.000006,0.000008,0.000005,0.000006
8/10/2018,279.02,-0.0067,0.000021,0.000023,0.000027,0.000011,0.000017,0.00002,0.000012,0.000011,0.000022,0.000023,0.000027,0.000022
8/13/2018,277.97,-0.0038,0.000019,0.000026,0.000021,0.000015,0.000025,0.000018,0.000013,0.000015,0.000021,0.000026,0.000021,0.000021
8/14/2018,279.75,0.0064,0.000016,0.000018,0.000014,0.000007,0.000012,0.000015,0.000006,0.000007,0.000014,0.000018,0.000014,0.000014
8/15/2018,277.66,-0.0075,0.00004,0.000045,0.000046,0.000026,0.000045,0.000039,0.000025,0.000026,0.000046,0.000045,0.000046,0.000046
8/16/2018,279.91,0.0081,0.000013,0.000016,0.000013,0.000006,0.000014,0.000013,0.000009,0.000006,0.000013,0.000016,0.000013,0.000013
8/17/2018,280.89,0.0035,0.000015,0.000018,0.000014,0.000005,0.000015,0.000015,0.000005,0.000005,0.000016,0.000018,0.000014,0.000016
8/20/2018,281.49,0.0021,0.000008,0.000008,0.000008,0.000004,0.000004,0.000008,0.000003,0.000004,0.000007,0.000008,0.000008,0.000007
8/21/2018,282.15,0.0023,0.000009,0.000009,0.000008,0.000005,0.000009,0.000009,0.000003,0.000005,0.000011,0.000009,0.000008,0.000011
8/22/2018,281.98,-0.0006,0.000009,0.00001,0.00001,0.000005,0.000009,0.000009,0.000006,0.000005,0.000009,0.00001,0.00001,0.000009
8/23/2018,281.61,-0.0013,0.000011,0.000013,0.000012,0.000008,0.000014,0.000011,0.000004,0.000008,0.000014,0.000013,0.000012,0.000014
8/24/2018,283.3,0.006,0.000008,0.000009,0.000008,0.000003,0.000007,0.000008,0.000005,0.000003,0.000009,0.000009,0.000008,0.000009
8/27/2018,285.54,0.0079,0.000008,0.000009,0.000007,0.000003,0.000008,0.000008,0.000004,0.000003,0.00001,0.000009,0.000007,0.00001
8/28/2018,285.68,0.0005,0.000006,0.000009,0.000009,0.000005,0.000006,0.000006,0.000005,0.000005,0.000012,0.000009,0.000009,0.000012
8/29/2018,287.22,0.0054,0.000007,0.000007,0.000008,0.000002,0.000008,0.000007,0.000003,0.000002,0.000007,0.000007,0.000008,0.000007
8/30/2018,286.05,-0.0041,0.00002,0.00002,0.000015,0.000015,0.000019,0.00002,0.000007,0.000015,0.000017,0.00002,0.000015,0.000017
8/31/2018,286.06,0,0.000015,0.000015,0.000015,0.000007,0.000011,0.000015,0.00001,0.000007,0.000015,0.000015,0.000015,0.000015
9/4/2018,285.57,-0.0017,0.00002,0.000023,0.00002,0.000013,0.000025,0.000019,0.000011,0.000013,0.000024,0.000023,0.00002,0.000024
9/5/2018,284.8,-0.0027,0.000023,0.000035,0.000034,0.00002,0.000022,0.000023,0.000016,0.00002,0.00003,0.000035,0.000034,0.00003
9/6/2018,283.95,-0.003,0.00003,0.000035,0.00003,0.00002,0.000027,0.00003,0.000016,0.00002,0.000036,0.000035,0.00003,0.000036
9/7/2018,283.39,-0.0019,0.000032,0.000038,0.000038,0.000018,0.000028,0.000031,0.000021,0.000018,0.000029,0.000038,0.000038,0.000029
9/10/2018,283.89,0.0017,0.000015,0.00001,0.00001,0.000006,0.000009,0.000015,0.000006,0.000006,0.00001,0.00001,0.00001,0.00001
9/11/2018,284.82,0.0033,0.000012,0.000015,0.000013,0.000005,0.000018,0.000012,0.000005,0.000005,0.000018,0.000015,0.000013,0.000018
9/12/2018,284.89,0.0002,0.000023,0.000025,0.000025,0.000011,0.000026,0.000023,0.000012,0.000011,0.000021,0.000025,0.000025,0.000021
9/13/2018,286.58,0.0059,0.000016,0.000013,0.000012,0.000006,0.000014,0.000016,0.000004,0.000006,0.000016,0.000013,0.000012,0.000016
9/14/2018,286.63,0.0002,0.000015,0.000013,0.000009,0.000009,0.000011,0.000015,0.000004,0.000009,0.000013,0.000013,0.000009,0.000013
9/17/2018,285.11,-0.0053,0.000013,0.000008,0.000009,0.000006,0.00001,0.000013,0.000004,0.000006,0.000009,0.000008,0.000009,0.000009
9/18/2018,286.66,0.0054,0.000012,0.000014,0.000009,0.000003,0.000016,0.000011,0.000005,0.000003,0.000015,0.000014,0.000009,0.000015
9/19/2018,286.96,0.0011,0.00001,0.000011,0.000009,0.000004,0.000006,0.00001,0.000004,0.000004,0.00001,0.000011,0.000009,0.00001
9/20/2018,289.29,0.0081,0.00001,0.000008,0.000007,0.000003,0.000005,0.00001,0.000002,0.000003,0.000008,0.000008,0.000007,0.000008
9/21/2018,289.02,-0.0009,0.000009,0.000007,0.000006,0.000004,0.000006,0.000009,0.000003,0.000004,0.000007,0.000007,0.000006,0.000007
9/24/2018,288.06,-0.0033,0.000013,0.000011,0.000009,0.000006,0.000007,0.000013,0.000004,0.000006,0.000008,0.000011,0.000009,0.000008
9/25/2018,287.79,-0.0009,0.000008,0.000008,0.000006,0.000005,0.000006,0.000008,0.000003,0.000005,0.000008,0.000008,0.000006,0.000008
9/26/2018,286.93,-0.003,0.000015,0.000024,0.000024,0.000017,0.000033,0.000016,0.000005,0.000017,0.000034,0.000024,0.000024,0.000034
9/27/2018,287.73,0.0028,0.000012,0.00001,0.000008,0.000003,0.000011,0.000011,0.000005,0.000003,0.000008,0.00001,0.000008,0.000008
9/28/2018,287.76,0.0001,0.000012,0.000012,0.000011,0.000005,0.000009,0.000012,0.000006,0.000005,0.000012,0.000012,0.000011,0.000012
10/1/2018,288.76,0.0035,0.000013,0.000012,0.00001,0.000006,0.000016,0.000013,0.000003,0.000006,0.000012,0.000012,0.00001,0.000012
10/2/2018,288.6,-0.0006,0.000012,0.000016,0.000015,0.000008,0.000013,0.000011,0.00001,0.000008,0.000018,0.000016,0.000015,0.000018
10/3/2018,288.75,0.0005,0.000014,0.000016,0.000016,0.000008,0.000017,0.000014,0.000009,0.000008,0.000017,0.000016,0.000016,0.000017
10/4/2018,286.5,-0.0078,0.000036,0.000044,0.000042,0.000022,0.000043,0.000035,0.000032,0.000022,0.000042,0.000044,0.000042,0.000042
10/5/2018,284.89,-0.0056,0.000043,0.000042,0.000034,0.000024,0.000045,0.000042,0.000029,0.000024,0.00005,0.000042,0.000034,0.00005
10/8/2018,284.89,0,0.000042,0.000044,0.000046,0.000019,0.000048,0.000041,0.000025,0.000019,0.000064,0.000044,0.000046,0.000064
10/9/2018,284.48,-0.0015,0.000037,0.000042,0.000041,0.00002,0.000043,0.000036,0.000019,0.00002,0.000051,0.000042,0.000041,0.000051
10/10/2018,275.47,-0.0322,0.000113,0.000148,0.000178,0.000105,0.000137,0.000113,0.000099,0.000105,0.000201,0.000148,0.000178,0.000201
10/11/2018,269.4,-0.0223,0.000339,0.000382,0.000379,0.000209,0.000374,0.000333,0.000243,0.000209,0.000384,0.000382,0.000379,0.000384
10/12/2018,273.14,0.0138,0.000167,0.000198,0.000213,0.000096,0.000157,0.000164,0.000187,0.000096,0.000184,0.000198,0.000213,0.000184
10/15/2018,271.61,-0.0056,0.00008,0.000079,0.000061,0.000044,0.000103,0.000083,0.000042,0.000044,0.000103,0.000079,0.000061,0.000103
10/16/2018,277.55,0.0216,0.00004,0.000046,0.000042,0.000014,0.000045,0.00004,0.000022,0.000014,0.000045,0.000046,0.000042,0.000045
10/17/2018,277.6,0.0002,0.000077,0.000106,0.000096,0.000055,0.000074,0.000077,0.000058,0.000055,0.000093,0.000106,0.000096,0.000093
10/18/2018,273.59,-0.0145,0.000125,0.000126,0.000121,0.000071,0.000132,0.000122,0.000072,0.000071,0.000115,0.000126,0.000121,0.000115
10/19/2018,273.44,-0.0005,0.000073,0.000088,0.000076,0.000038,0.0001,0.000072,0.000049,0.000038,0.000085,0.000088,0.000076,0.000085
10/22/2018,272.21,-0.0045,0.000077,0.000089,0.000082,0.000052,0.000086,0.000074,0.000037,0.000052,0.000068,0.000089,0.000082,0.000068
10/23/2018,270.83,-0.0051,0.000142,0.000129,0.000125,0.000053,0.000158,0.000138,0.000076,0.000053,0.000153,0.000129,0.000125,0.000153
10/24/2018,262.62,-0.0308,0.000173,0.000178,0.000194,0.000124,0.000219,0.000169,0.000116,0.000124,0.000229,0.000178,0.000194,0.000229
10/25/2018,267.33,0.0178,0.000117,0.000101,0.0001,0.000034,0.000142,0.00012,0.000061,0.000034,0.000102,0.000101,0.0001,0.000102
10/26/2018,262.63,-0.0177,0.00031,0.000322,0.000324,0.00016,0.000296,0.0003,0.000213,0.00016,0.000291,0.000322,0.000324,0.000291
10/29/2018,261.18,-0.0056,0.000231,0.000302,0.000322,0.000134,0.000297,0.000235,0.000104,0.000134,0.000211,0.000302,0.000322,0.000211
10/30/2018,265.05,0.0147,0.000214,0.000237,0.000243,0.000101,0.000196,0.000217,0.000196,0.000101,0.000223,0.000237,0.000243,0.000223
10/31/2018,267.88,0.0106,0.000083,0.000083,0.000062,0.000042,0.000091,0.000083,0.000036,0.000042,0.000075,0.000083,0.000062,0.000075
11/1/2018,270.73,0.0106,0.000077,0.000069,0.000077,0.00003,0.000031,0.000077,0.000032,0.00003,0.000066,0.000069,0.000077,0.000066
11/2/2018,269.13,-0.0059,0.000139,0.000163,0.000145,0.00007,0.000117,0.000139,0.000072,0.00007,0.000161,0.000163,0.000145,0.000161
11/5/2018,270.61,0.0055,0.000039,0.000035,0.000035,0.000013,0.000039,0.00004,0.000016,0.000013,0.000031,0.000035,0.000035,0.000031
11/6/2018,272.32,0.0063,0.000036,0.000037,0.000037,0.000015,0.000036,0.000037,0.000018,0.000015,0.000038,0.000037,0.000037,0.000038
11/7/2018,278.15,0.0212,0.000035,0.000041,0.000041,0.000009,0.000051,0.000035,0.000023,0.000009,0.000058,0.000041,0.000041,0.000058
11/8/2018,277.65,-0.0018,0.000041,0.000045,0.000041,0.000022,0.000031,0.000041,0.000014,0.000022,0.00003,0.000045,0.000041,0.00003
11/9/2018,274.94,-0.0098,0.000056,0.000055,0.000054,0.00003,0.000054,0.000057,0.000035,0.00003,0.000057,0.000055,0.000054,0.000057
11/12/2018,269.8,-0.0189,0.00008,0.000093,0.000093,0.000064,0.0001,0.000078,0.000058,0.000064,0.000105,0.000093,0.000093,0.000105
11/13/2018,269.29,-0.0019,0.000132,0.000168,0.000151,0.00008,0.000122,0.000129,0.000101,0.00008,0.000154,0.000168,0.000151,0.000154
11/14/2018,267.45,-0.0069,0.00013,0.000128,0.000119,0.000079,0.000144,0.00013,0.000084,0.000079,0.000132,0.000128,0.000119,0.000132
11/15/2018,270.24,0.0104,0.000183,0.000186,0.000185,0.00008,0.000172,0.000177,0.00013,0.00008,0.000183,0.000186,0.000185,0.000183
11/16/2018,270.95,0.0026,0.000089,0.000082,0.000084,0.000027,0.000085,0.000088,0.000041,0.000027,0.000099,0.000082,0.000084,0.000099
11/19/2018,266.36,-0.0171,0.000119,0.000115,0.000109,0.000069,0.000113,0.000117,0.000065,0.000069,0.000081,0.000115,0.000109,0.000081
11/20/2018,261.44,-0.0187,0.000153,0.000186,0.000186,0.000082,0.000142,0.000153,0.000115,0.000082,0.000151,0.000186,0.000186,0.000151
11/21/2018,262.33,0.0034,0.000049,0.000037,0.00004,0.000019,0.000038,0.000049,0.000019,0.000019,0.000033,0.000037,0.00004,0.000033
11/23/2018,260.57,-0.0067,0.000025,0.000026,0.000021,0.000013,0.000029,0.000024,0.000004,0.000013,0.000035,0.000026,0.000021,0.000035
11/26/2018,264.78,0.016,0.000038,0.000054,0.000039,0.000015,0.000061,0.000037,0.000021,0.000015,0.000059,0.000054,0.000039,0.000059
11/27/2018,265.67,0.0034,0.000063,0.000064,0.000061,0.000027,0.000047,0.000062,0.000032,0.000027,0.000046,0.000064,0.000061,0.000046
11/28/2018,271.79,0.0228,0.000062,0.000089,0.000078,0.000013,0.000127,0.000061,0.00003,0.000013,0.000131,0.000089,0.000078,0.000131
11/29/2018,271.19,-0.0022,0.000056,0.000046,0.000041,0.00002,0.000038,0.00006,0.000025,0.00002,0.000048,0.000046,0.000041,0.000048
11/30/2018,272.85,0.0061,0.000031,0.000028,0.000022,0.00001,0.00003,0.000032,0.000013,0.00001,0.000025,0.000028,0.000022,0.000025
12/3/2018,276.46,0.0132,0.000061,0.000066,0.000059,0.00003,0.000062,0.000062,0.000041,0.00003,0.000054,0.000066,0.000059,0.000054
12/4/2018,267.5,-0.0329,0.00014,0.000139,0.000142,0.000101,0.000196,0.000138,0.000065,0.000101,0.000163,0.000139,0.000142,0.000163
12/6/2018,267.1,-0.0015,0.000224,0.00024,0.000252,0.000108,0.000254,0.000219,0.000192,0.000108,0.000263,0.00024,0.000252,0.000263
12/7/2018,260.89,-0.0235,0.000214,0.000253,0.000276,0.000147,0.000228,0.000208,0.000224,0.000147,0.000241,0.000253,0.000276,0.000241
12/10/2018,261.39,0.0019,0.000223,0.000302,0.000252,0.000156,0.000308,0.000219,0.000154,0.000156,0.000278,0.000302,0.000252,0.000278
12/11/2018,261.44,0.0002,0.000161,0.000164,0.000136,0.000088,0.000171,0.000159,0.000096,0.000088,0.000133,0.000164,0.000136,0.000133
12/12/2018,262.76,0.005,0.000103,0.000093,0.000081,0.000047,0.00009,0.000105,0.000058,0.000047,0.000114,0.000093,0.000081,0.000114
12/13/2018,262.67,-0.0003,0.00013,0.000109,0.000097,0.000046,0.000074,0.000128,0.000079,0.000046,0.000105,0.000109,0.000097,0.000105
12/14/2018,257.82,-0.0186,0.000096,0.00011,0.000103,0.000067,0.000076,0.000093,0.00006,0.000067,0.000071,0.00011,0.000103,0.000071
12/17/2018,252.76,-0.0198,0.000153,0.000151,0.00013,0.000086,0.000189,0.000154,0.000064,0.000086,0.000164,0.000151,0.00013,0.000164
12/18/2018,252.49,-0.0011,0.000118,0.000169,0.00014,0.000098,0.000129,0.000119,0.00007,0.000098,0.000184,0.000169,0.00014,0.000184
12/19/2018,248.71,-0.0151,0.000351,0.000654,0.000548,0.000508,0.0005,0.000374,0.000074,0.000508,0.000458,0.000654,0.000548,0.000458
12/20/2018,244.66,-0.0164,0.00041,0.000402,0.000389,0.000194,0.000334,0.000405,0.000203,0.000194,0.000433,0.000402,0.000389,0.000433
12/21/2018,239.64,-0.0207,0.00033,0.000352,0.000311,0.000187,0.000344,0.000331,0.000163,0.000187,0.000431,0.000352,0.000311,0.000431
12/24/2018,233.31,-0.0268,0.000234,0.000226,0.000246,0.000141,0.000216,0.000229,0.000053,0.000141,0.000207,0.000226,0.000246,0.000207
12/26/2018,245.1,0.0493,0.000278,0.000418,0.000382,0.000131,0.00047,0.000269,0.00025,0.000131,0.000465,0.000418,0.000382,0.000465
12/27/2018,246.98,0.0076,0.000361,0.000464,0.000372,0.00017,0.00048,0.000343,0.000176,0.00017,0.000393,0.000464,0.000372,0.000393
12/28/2018,246.66,-0.0013,0.000252,0.000211,0.000179,0.000115,0.000231,0.000255,0.000135,0.000115,0.000209,0.000211,0.000179,0.000209
12/31/2018,248.82,0.0087,0.00015,0.000126,0.000104,0.00005,0.000081,0.000146,0.000069,0.00005,0.000089,0.000126,0.000104,0.000089
1/2/2019,249.08,0.001,0.000153,0.000167,0.000144,0.000064,0.000146,0.000156,0.000096,0.000064,0.000178,0.000167,0.000144,0.000178
1/3/2019,243.14,-0.0242,0.000215,0.000259,0.000238,0.000149,0.000228,0.000217,0.000187,0.000149,0.000247,0.000259,0.000238,0.000247
1/4/2019,251.28,0.0329,0.000132,0.000165,0.000162,0.000045,0.000176,0.000131,0.000102,0.000045,0.000205,0.000165,0.000162,0.000205
1/7/2019,253.26,0.0079,0.000085,0.00008,0.000077,0.000034,0.000061,0.000085,0.000034,0.000034,0.000059,0.00008,0.000077,0.000059
1/8/2019,255.64,0.0094,0.000083,0.000105,0.000101,0.000059,0.000076,0.000082,0.000051,0.000059,0.000087,0.000105,0.000101,0.000087
1/9/2019,256.84,0.0047,0.000075,0.000078,0.000059,0.000043,0.000064,0.000074,0.000023,0.000043,0.000074,0.000078,0.000059,0.000074
1/10/2019,257.74,0.0035,0.000064,0.000065,0.000055,0.00003,0.000071,0.000064,0.000037,0.00003,0.000072,0.000065,0.000055,0.000072
1/11/2019,257.84,0.0004,0.000039,0.000035,0.000032,0.000019,0.000027,0.000039,0.000015,0.000019,0.000034,0.000035,0.000032,0.000034
1/14/2019,256.27,-0.0061,0.000037,0.000041,0.000035,0.000025,0.00002,0.000038,0.000013,0.000025,0.000027,0.000041,0.000035,0.000027
1/15/2019,259.21,0.0114,0.000054,0.000053,0.000052,0.000018,0.000064,0.000054,0.000022,0.000018,0.00005,0.000053,0.000052,0.00005
1/16/2019,259.84,0.0024,0.000027,0.000028,0.000019,0.000016,0.000023,0.000028,0.00001,0.000016,0.000024,0.000028,0.000019,0.000024
1/17/2019,261.81,0.0076,0.000054,0.000059,0.000074,0.000021,0.000077,0.000056,0.000013,0.000021,0.000083,0.000059,0.000074,0.000083
1/18/2019,265.29,0.0132,0.000041,0.00004,0.000029,0.000012,0.000028,0.000042,0.000021,0.000012,0.000035,0.00004,0.000029,0.000035
